smiles,selfies,sa_score,CNS_MPO
CC#CC(=O)N1CC[C@@H](NC(=O)Cn2c(=O)oc3ccccc32)C1,[C][C][#C][C][=Branch1][C][=O][N][C][C][C@@H1][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][Ring2][Ring1][Ring1],3.070938816085848,1.5029174603174604
Cn1ncc([N+](=O)[O-])c1-c1nnc(N)s1,[C][N][N][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][Branch2][C][=N][N][=C][Branch1][C][N][S][Ring1][=Branch1],3.002670454638814,1.452666666666667
COCc1nnn2c1COC1(CCN(C(=O)CCc3c(C)nn(C)c3C)CC1)C2,[C][O][C][C][N][=N][N][C][=Ring1][Branch1][C][O][C][Branch2][Ring1][S][C][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][C][C][C][Branch1][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][C][C][C][Ring2][Ring1][C][C][Ring2][Ring1][#Branch1],3.6841980112023096,2.98530523809524
Cc1nn(CCCC(=O)[O-])c(=O)c2nccn12,[C][C][=N][N][Branch1][=Branch2][C][C][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C][=N][C][=C][N][Ring1][S][Ring1][Branch1],3.2482436685836,1.5
Cn1cc(CC(=O)Nc2ccc(F)cc2)c2cccnc21,[C][N][C][=C][Branch2][Ring1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1][Ring2][Ring1][Ring2],1.98819438966294,3.5744000000000007
Cc1nc2nc(CC(=O)[O-])nn2c([O-])c1[N+](=O)[O-],[C][C][=N][C][=N][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][=N][N][Ring1][=Branch2][C][Branch1][C][O-1][=C][Ring1][=C][N+1][=Branch1][C][=O][O-1],3.804833695222684,1.5
Cc1nc2nc(CC(=O)[O-])nn2c([O-])c1[N+](=O)[O-],[C][C][=N][C][=N][C][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][=N][N][Ring1][=Branch2][C][Branch1][C][O-1][=C][Ring1][=C][N+1][=Branch1][C][=O][O-1],3.804833695222684,1.5
Cc1nn(C)cc1C(=O)N1N=C(C(F)F)C[C@@]1([O-])C(F)F,[C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][N][=C][Branch1][=Branch1][C][Branch1][C][F][F][C][C@@][Ring1][Branch2][Branch1][C][O-1][C][Branch1][C][F][F],4.173503054987892,2.027591111111111
O=C(NCCCO)c1nnc(Cc2ccc3c(c2)OCO3)o1,[O][=C][Branch1][=Branch1][N][C][C][C][O][C][=N][N][=C][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][O][Ring1][#C],2.416253645648295,1.167533333333333
Cn1ncc2c1ncn1nc(Cn3ccc([N+](=O)[O-])n3)nc21,[C][N][N][=C][C][=C][Ring1][Branch1][N][=C][N][N][=C][Branch1][S][C][N][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][Ring1][Branch2][N][=C][Ring2][Ring1][C][Ring1][=C],2.984503576966976,1.609333333333333
COCCN1CCn2cc(C(=O)NCCc3ccccn3)nc2C1=O,[C][O][C][C][N][C][C][N][C][=C][Branch1][S][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=N][Ring1][=Branch1][N][=C][Ring1][S][C][Ring2][Ring1][Ring2][=O],2.6249493130997195,1.5761388888888892
CCn1ncc([N+](=O)[O-])c1C(=O)[O-],[C][C][N][N][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][Branch2][C][=Branch1][C][=O][O-1],3.10402481788213,1.5
Cc1cc(C)n(CCC(=O)N2CC[C@@H](n3c(C)c[nH+]c3C)C2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring1][O][C][C][C][=Branch1][C][=O][N][C][C][C@@H1][Branch1][N][N][C][Branch1][C][C][=C][NH1+1][=C][Ring1][=Branch1][C][C][Ring1][N][N][=Ring2][Ring1][=Branch1],3.779951257354732,2.928497777777778
O=C([O-])CCNC(=O)[C@@H]1CCCN(S(=O)(=O)c2cccc3nsnc23)C1,[O][=C][Branch1][C][O-1][C][C][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Branch2][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=N][S][N][=C][Ring1][=Branch2][Ring1][Branch1][C][Ring2][Ring1][C],3.234366490836128,1.719938095238096
Nc1ccccc1S(=O)(=O)NCC(=O)[O-],[N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O-1],2.598655811111609,0.8333333333333334
O=C([O-])[C@H]1CCCCc2nnc(-c3ccncc3)n21,[O][=C][Branch1][C][O-1][C@H1][C][C][C][C][C][=N][N][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][N][Ring1][O][Ring1][S],3.29121802842989,1.808
C=CCNC(=O)CSc1nnc(-c2ccn(C)n2)n1C[C@H]1CCCO1,[C][=C][C][N][C][=Branch1][C][=O][C][S][C][=N][N][=C][Branch1][O][C][C][=C][N][Branch1][C][C][N][=Ring1][=Branch1][N][Ring1][O][C][C@H1][C][C][C][O][Ring1][Branch1],3.1357408455575406,2.339434126984128
O=C(NCCn1nc(C(=O)N2CCCC2)c2c1CCOC2)c1cccnc1,[O][=C][Branch2][Ring1][=C][N][C][C][N][N][=C][Branch1][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=C][Ring1][N][C][C][O][C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1],2.5667059034154303,2.2047912698412695
Cc1noc2nc(C)n(Cc3cc(=O)n4ccccc4n3)c(=O)c12,[C][C][=N][O][C][N][=C][Branch1][C][C][N][Branch2][Ring1][Ring1][C][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][O][C][=Branch1][C][=O][C][Ring2][Ring1][#Branch1][=Ring2][Ring1][Ring2],2.636702261003593,2.2286838095238104
CC[NH2+]CCNC(=O)c1c([O-])n2c3c(cccc3c1=O)CC2,[C][C][NH2+1][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][C][O-1][N][C][=C][Branch1][O][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][C][C][Ring1][O],3.728463555697924,0.8333333333333334
Cc1ncc(C(=O)N2CC(=O)N(Cc3ccccc3)C[C@@H](O)C2)cn1,[C][C][=N][C][=C][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Branch1][C][O][C][Ring1][S][C][=N][Ring2][Ring1][Branch2],2.80419201023793,1.7700506349206355
C[S@@+](=O)([OH2+])N1CCN(C(=O)Cn2nc3c(cc2=O)CCCC3)CC1,[C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][N][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C][N][N][=C][C][=Branch1][=Branch1][=C][C][Ring1][=Branch1][=O][C][C][C][C][Ring1][=Branch2][C][C][Ring2][Ring1][Ring2],3.958027034496059,1.7603428571428594
Cc1cc(CNC(=O)c2c(C(=O)[O-])cnn2C)n(C)n1,[C][C][C][=C][Branch2][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=N][N][Ring1][Branch2][C][N][Branch1][C][C][N][=Ring2][Ring1][Ring1],2.957559385135028,1.1666666666666667
O=C(c1ccco1)N1CC(n2cnnc2[C@@H]2CCCO2)C1,[O][=C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][N][C][C][Branch1][#C][N][C][=N][N][=C][Ring1][Branch1][C@@H1][C][C][C][O][Ring1][Branch1][C][Ring1][=C],3.227345178110669,2.631022222222222
O=C([O-])Cn1ncn2nccc2c1=O,[O][=C][Branch1][C][O-1][C][N][N][=C][N][N][=C][C][=C][Ring1][Branch1][C][Ring1][=Branch2][=O],3.357482952556044,1.5
COc1cc(NC(=O)Cn2nc3c(cc2=O)CN(C(C)=O)CC3)cc(OC)c1OC,[C][O][C][=C][C][Branch2][Ring1][#C][N][C][=Branch1][C][=O][C][N][N][=C][C][=Branch1][=Branch1][=C][C][Ring1][=Branch1][=O][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][N][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch2][O][C],2.483194329309089,2.3970809523809544
O=C(CCNC(=O)[C@@H]1CC(=O)N(c2ccccc2)C1)NCc1ccncc1,[O][=C][Branch2][Ring1][N][C][C][N][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1],2.4578467842366702,2.003045238095238
CCn1cc([S@@+](=O)([OH2+])N2CC(n3cnnc3[C@@H]3CCCO3)C2)cn1,[C][C][N][C][=C][Branch2][Ring1][=C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][Branch1][#C][N][C][=N][N][=C][Ring1][Branch1][C@@H1][C][C][C][O][Ring1][Branch1][C][Ring1][=C][C][=N][Ring2][Ring1][=Branch1],4.818303183828103,1.9565714285714297
Cn1cc(NC(=O)Cn2ccc3c(cnc4ccnn43)c2=O)cn1,[C][N][C][=C][Branch2][Ring1][=N][N][C][=Branch1][C][=O][C][N][C][=C][C][=C][Branch1][N][C][=N][C][=C][C][=N][N][Ring1][Branch1][Ring1][=Branch2][C][Ring1][=N][=O][C][=N][Ring2][Ring1][#Branch1],2.644983305662258,1.4679523809523816
Cc1ccncc1C(=O)N1CCn2nc(C(=O)N(C)C)cc2C1,[C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][N][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][Ring1][=C],2.608564051819988,2.336991111111111
Cn1cc(CNC(=O)c2nc3ncccn3n2)cn1,[C][N][C][=C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=O][C][N][=C][N][=C][C][=C][N][Ring1][=Branch1][N][=Ring1][=Branch2][C][=N][Ring2][Ring1][C],2.58778684562242,1.1666666666666667
COc1ccc2c(c1)[C@@H]1[C@H](C(=O)[O-])c3ccccc3C(=O)N1CCO2,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@H1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][=C][C][C][O][Ring2][Ring1][Ring2],3.335583591032253,2.499792857142858
COc1cc2nc(C)n(CC(=O)[O-])c(=O)c2cc1OC,[C][O][C][=C][C][N][=C][Branch1][C][C][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][C][=Ring1][N][C][=C][Ring1][S][O][C],2.519505538981182,1.5
Cc1cnn(CCC(=O)N2CC(=O)N(Cc3ccccc3)C[C@H](O)C2)c1,[C][C][C][=N][N][Branch2][Ring1][P][C][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Branch1][C][O][C][Ring1][S][C][=Ring2][Ring1][=Branch2],2.869064992815453,2.0950879365079365
O=C([O-])[C@@H]1[C@@H]2C=C[C@@]3(CN(Cc4cccnc4)C(=O)[C@@H]13)O2,[O][=C][Branch1][C][O-1][C@@H1][C@@H1][C][=C][C@@][Branch2][Ring1][#Branch1][C][N][Branch1][#Branch2][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][C@@H1][Ring1][P][Ring1][=N][O][Ring1][P],5.218337665428626,1.5826666666666667
O=C1CC[C@@H]2C(=O)N(CC(=O)N3CCCCC3)C(=O)[C@@H]2C1,[O][=C][C][C][C@@H1][C][=Branch1][C][=O][N][Branch1][=C][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][C@@H1][Ring1][S][C][Ring2][Ring1][Ring2],3.012636283420802,1.9047333333333332
Cn1cc(C(=O)N2C[C@H](c3nncn3C3CC3)C3(CCC3)C2)cn1,[C][N][C][=C][Branch2][Ring1][P][C][=Branch1][C][=O][N][C][C@H1][Branch1][=N][C][=N][N][=C][N][Ring1][Branch1][C][C][C][Ring1][Ring1][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][C][Ring1][S][C][=N][Ring2][Ring1][#Branch1],4.010105914154527,2.951787301587302
Cc1cnn(CCC(=O)N2CCC3(CC2)C[C@H](C(=O)NCc2ccccn2)[N@@H+](C)C3)c1,[C][C][C][=N][N][Branch2][Ring2][O][C][C][C][=Branch1][C][=O][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C@H1][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=N][Ring1][=Branch1][N@@H1+1][Branch1][C][C][C][Ring2][Ring1][C][C][=Ring2][Ring1][=C],4.535509842854426,1.773636349206352
CC(=O)c1ccc(NC(=O)[C@@H]2CC(=O)[NH+]=C(N)S2)cc1,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C@@H1][C][C][=Branch1][C][=O][NH1+1][=C][Branch1][C][N][S][Ring1][Branch2][C][=C][Ring1][P],3.51965550966744,0.5
CCn1cnc2c1CN([S@@+](=O)([OH2+])c1c(C)noc1C)CC2,[C][C][N][C][=N][C][=C][Ring1][Branch1][C][N][Branch2][Ring1][Ring1][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][C][Branch1][C][C][=N][O][C][=Ring1][=Branch1][C][C][C][Ring1][S],4.6617278584602815,2.1854266666666664
CCn1cc(-c2cc(C(=O)NN)no2)c(C)n1,[C][C][N][C][=C][Branch1][S][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][N][=N][O][Ring1][=Branch2][C][Branch1][C][C][=N][Ring1][#C],2.6757258289763985,1.1466133333333333
Nc1cccc2c1ccn2CC(=O)[O-],[N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][N][Ring1][Branch1][C][C][=Branch1][C][=O][O-1],2.776995378591547,1.3768888888888888
O=C(c1ccc2[nH]ccc2c1)N1C[C@H](CO)C2(CC[NH2+]CC2)C1,[O][=C][Branch1][=C][C][=C][C][=C][NH1][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2][N][C][C@H1][Branch1][Ring1][C][O][C][Branch1][Branch2][C][C][NH2+1][C][C][Ring1][=Branch1][C][Ring1][N],4.536038222504859,1.0734222222222223
Cc1cc(Oc2ccc(=O)n(C)n2)nc(SCC(N)=O)n1,[C][C][=C][C][Branch1][S][O][C][C][=C][C][=Branch1][C][=O][N][Branch1][C][C][N][=Ring1][Branch2][=N][C][Branch1][Branch2][S][C][C][Branch1][C][N][=O][=N][Ring2][Ring1][Ring2],2.6790030368777917,1.3322799999999997
Cc1nnc2n1CC[C@@H](NC(=O)c1ccncn1)CC2,[C][C][=N][N][=C][N][Ring1][Branch1][C][C][C@@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=N][C][=N][Ring1][=Branch1][C][C][Ring1][S],3.021176956496472,1.556613333333333
Fc1cc(F)cc(Cc2nnc3sc(/C=C/c4cccnc4)nn23)c1,[F][C][=C][C][Branch1][C][F][=C][C][Branch2][Ring1][#Branch2][C][C][=N][N][=C][S][C][Branch1][O][/C][=C][/C][=C][C][=C][N][=C][Ring1][=Branch1][=N][N][Ring1][S][Ring1][=N][=C][Ring2][Ring1][Branch2],2.743758085491711,3.717308730158728
N#CCOc1ccc2[nH]cc([C@@H](C(=O)[O-])N3CCN(C=O)CC3)c2c1,[N][#C][C][O][C][=C][C][=C][NH1][C][=C][Branch2][Ring1][Branch1][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][C][C][N][Branch1][Ring1][C][=O][C][C][Ring1][Branch2][C][Ring1][P][=C][Ring2][Ring1][Branch1],3.533576192253097,1.3191452380952389
O=C(c1ccc(N2C(=O)CC[S@+]2(=O)[OH2+])cc1)N1CCOCC1,[O][=C][Branch2][Ring1][=Branch2][C][=C][C][=C][Branch1][#C][N][C][=Branch1][C][=O][C][C][S@+1][Ring1][=Branch1][=Branch1][C][=O][OH2+1][C][=C][Ring1][=C][N][C][C][O][C][C][Ring1][=Branch1],3.776542308999416,1.5475285714285725
COCc1nc2nc(C)c(CCC(=O)[O-])c([O-])n2n1,[C][O][C][C][N][=C][N][=C][Branch1][C][C][C][Branch1][Branch2][C][C][C][=Branch1][C][=O][O-1][=C][Branch1][C][O-1][N][Ring1][=N][N][=Ring1][S],3.644673499737536,1.5
CCn1cc(C[N@H+]2CC[C@]3(CC2)CN(c2ccc(C#N)c(C(F)(F)F)c2)C[C@H]3C(=O)N(C)C)cn1,[C][C][N][C][=C][Branch2][Branch1][Branch1][C][N@H1+1][C][C][C@][Branch1][Branch1][C][C][Ring1][=Branch1][C][N][Branch2][Ring1][#Branch1][C][=C][C][=C][Branch1][Ring1][C][#N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][N][C][C@H1][Ring2][Ring1][Ring1][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=N][Ring2][Ring1][P],4.833479443327491,3.637600952380951
Cc1cc(NC(=O)CSc2nc3ccccc3c(=O)n2NC(=O)Cc2ccccc2)no1,[C][C][=C][C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][S][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][O][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][Ring2][Ring1][#C],2.38813950159326,3.582622857142859
Cc1nn(CC(F)F)c2c1c(C(F)F)cc(=O)n2CC(=O)[O-],[C][C][=N][N][Branch1][#Branch1][C][C][Branch1][C][F][F][C][=C][Ring1][=Branch2][C][Branch1][=Branch1][C][Branch1][C][F][F][=C][C][=Branch1][C][=O][N][Ring1][#Branch2][C][C][=Branch1][C][=O][O-1],3.6153909964440514,1.9192657142857148
O=C([O-])CN1Cc2ccccc2C1=O,[O][=C][Branch1][C][O-1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O],2.6012663845087065,1.8284444444444445
COc1ccc(N2C(=O)C[C@@H](NCc3cccnc3)C2=O)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Ring1][=C][=O][C][=C][Ring2][Ring1][Branch1],2.469777109627458,2.3798222222222223
COc1ccc2[nH]cc(CCNC(=O)c3cccc(NC(=O)c4ccccc4)c3)c2c1,[C][O][C][=C][C][=C][NH1][C][=C][Branch2][Ring1][#C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][#C][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][=N],1.940172934371628,2.3088261904761893
Cc1cc(C(=O)N2CC3(C[C@H]([NH+]4CCCC4)CO3)C2)n(C)n1,[C][C][C][=C][Branch2][Ring1][N][C][=Branch1][C][=O][N][C][C][Branch1][S][C][C@H1][Branch1][Branch2][NH1+1][C][C][C][C][Ring1][Branch1][C][O][Ring1][#Branch2][C][Ring1][=N][N][Branch1][C][C][N][=Ring2][Ring1][Branch1],5.0441098960478055,1.5911111111111111
O=c1c2cnc3ncnn3c2ccn1-c1ccc2c(c1)OCCO2,[O][=C][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][=Ring1][=Branch2][C][=C][N][Ring1][=N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1],2.6525339957559986,2.380768253968254
CCOC(=O)c1cnc2ncnn2c1N,[C][C][O][C][=Branch1][C][=O][C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][=Ring1][=Branch2][N],2.5438100418808407,1.1666666666666667
CCn1cc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])c(C(=O)NC)n1,[C][C][N][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C@H1][C][C][C][C][C@@H1][Ring1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][#Branch1][C][=Branch1][C][=O][N][C][=N][Ring2][Ring1][Branch1],3.538149422365893,0.8430261904761903
COc1ccc(N2C[C@@H](C(=O)/N=c3/[nH]cn[nH]3)CC2=O)c(OC)c1,[C][O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][C@@H1][Branch1][=N][C][=Branch1][C][=O][/N][=C][/NH1][C][=N][NH1][Ring1][Branch1][C][C][Ring1][=N][=O][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=Branch1],3.5049180016062094,1.0712095238095247
Cc1noc(C)c1NC(=O)c1cnn(C)c1C(=O)Nc1c(C)noc1C,[C][C][=N][O][C][Branch1][C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][Branch1][C][C][=N][O][C][=Ring1][=Branch1][C],2.661120930417073,2.5302390476190486
O=C(NCc1nnc(SCC(=O)N2CCOCC2)o1)c1cccs1,[O][=C][Branch2][Ring1][#Branch2][N][C][C][=N][N][=C][Branch1][#C][S][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][O][Ring1][#C][C][=C][C][=C][S][Ring1][Branch1],2.40550203475925,2.187333333333334
O=C(C[C@](O)(c1ccccc1)C(F)(F)F)c1cccs1,[O][=C][Branch2][Ring1][Branch2][C][C@][Branch1][C][O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][=C][S][Ring1][Branch1],2.792239006170936,3.2382222222222214
Cn1cnnc1SCC(=O)Nc1nn(-c2ccccc2)nc1C(N)=O,[C][N][C][=N][N][=C][Ring1][Branch1][S][C][C][=Branch1][C][=O][N][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][Branch1][C][N][=O],2.587386014074798,1.2578595238095243
O=C(NC[C@@H]1Cn2cccc2CN1Cc1ccccc1)c1n[nH]c2ccccc12,[O][=C][Branch2][Ring1][=Branch2][N][C][C@@H1][C][N][C][=C][C][=C][Ring1][Branch1][C][N][Ring1][=Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],3.0846567223153603,3.449005555555556
CC1(C)Cc2c(sc3c2c(=O)n(CC(=O)[O-])c(=O)n3CC(=O)[O-])CO1,[C][C][Branch1][C][C][C][C][=C][Branch2][Ring1][S][S][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][Ring1][N][C][C][=Branch1][C][=O][O-1][C][O][Ring2][Ring1][Branch2],3.611301523203049,1.8310785714285727
Cn1nccc1[C@@H]1N[C@H](C(=O)[O-])CS1,[C][N][N][=C][C][=C][Ring1][Branch1][C@@H1][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][S][Ring1][Branch2],4.4512946306885945,1.3891111111111112
COC[C@@H]1CN(c2ccncn2)C[C@H]1C(=O)NCCCn1cccn1,[C][O][C][C@@H1][C][N][Branch1][=Branch2][C][=C][C][=N][C][=N][Ring1][=Branch1][C][C@H1][Ring1][O][C][=Branch1][C][=O][N][C][C][C][N][C][=C][C][=N][Ring1][Branch1],3.499783721636744,1.7803547619047628
O=C([O-])CCN1C(=O)CC2(CCCCC2)C1=O,[O][=C][Branch1][C][O-1][C][C][N][C][=Branch1][C][=O][C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][Ring1][O][=O],3.4025254629072137,1.6387777777777779
Cc1cc2ncc(C(=O)[O-])c(N)n2n1,[C][C][C][=C][N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Branch1][C][N][N][Ring1][#Branch2][N][=Ring1][=N],3.1925259298216933,1.1666666666666667
O=C([O-])CN1C(=O)[C@@H]2[C@H](C1=O)[C@H]1C=C[C@@H]2C1,[O][=C][Branch1][C][O-1][C][N][C][=Branch1][C][=O][C@@H1][C@H1][Branch1][Branch1][C][Ring1][=Branch1][=O][C@H1][C][=C][C@@H1][Ring1][Branch2][C][Ring1][Branch1],4.787488470404451,1.6387777777777779
CC(=O)N[C@@H]1CN(C(=O)Cc2ccc(F)cc2)C[C@H]1CO,[C][C][=Branch1][C][=O][N][C@@H1][C][N][Branch1][P][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C@H1][Ring1][#C][C][O],2.941438567285388,1.275288888888889
Cn1cc(C(=O)[O-])c(O)cc1=O,[C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][C][O][=C][C][Ring1][#Branch2][=O],3.0899539683557284,1.2515555555555555
Nc1cccc(OCC(=O)N2CCOCC2)c1,[N][C][=C][C][=C][C][Branch1][#C][O][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=C][Ring1][S],1.878024195655314,1.7843777777777778
O=[N+]([O-])c1nn2cccnc2c1[N+](=O)[O-],[O][=N+1][Branch1][C][O-1][C][=N][N][C][=C][C][=N][C][Ring1][=Branch1][=C][Ring1][=Branch2][N+1][=Branch1][C][=O][O-1],2.954391280154761,1.8638000000000001
N[S@+](=O)([OH2+])c1ccc(CNC(=O)CCCc2nnc3ccccn23)cc1,[N][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][=C][C][=C][Branch2][Ring1][#Branch1][C][N][C][=Branch1][C][=O][C][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1],3.638314265164725,1.7228333333333328
c1csc(CCNc2nnc(-c3nc(C4CC4)no3)c3ccccc23)c1,[C][=C][S][C][Branch2][Ring2][Ring1][C][C][N][C][=N][N][=C][Branch1][#C][C][=N][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][O][Ring1][Branch2][C][=C][C][=C][C][=C][Ring2][Ring1][C][Ring1][=Branch1][=C][Ring2][Ring1][#Branch2],2.549444874079045,2.7755730158730154
Cn1ncc(-n2c(=S)[nH]c3ccccc3c2=O)c1C(N)=O,[C][N][N][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=S][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=O][=C][Ring1][P][C][Branch1][C][N][=O],2.563633540856573,1.4204599999999998
